accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  5168,     -3,      1,     -4
  5169,      2,     -7,      4
  5170,     -2,     -2,     -1
  5171,     -5,      0,     -6
  5172,      3,     -4,     -2
  5173,      0,     -5,     -3
  5174,     -2,      1,      2
  5175,      0,     11,      3
  5176,     -3,      2,     -7
  5177,      2,     -3,     -3
  5178,      8,     -1,      0
  5179,      0,     -2,      5
  5180,     -2,     -1,      2
  5181,     -3,      1,      0
  5182,      0,     -1,      3
  5183,      0,     -1,     -2
  5184,      0,     -2,      1
  5185,     -3,      2,     -3
  5186,     -2,      2,     -4
  5187,      2,     -1,     -4
  5188,      0,      1,     -1
  5189,      2,     -3,      5
  5190,     -1,      3,     -5
  5191,      0,      5,     -3
  5192,      1,     -2,     -3
  5193,     -1,     -4,      0
  5194,      4,     -2,      3
  5195,     -1,     -1,     -1
  5196,     -2,      5,     -1
  5197,     -2,     -3,     -1
  5198,      4,     -3,      0
  5199,      3,     -1,     -1
  5200,      0,      6,     -2
  5201,      3,      2,     -1
  5202,      1,     -3,     -3
  5203,      1,     -2,      4
  5204,      5,     -6,      1
  5205,     -1,      4,      1
  5206,      1,      4,     -2
  5207,      5,      1,     -2
  5208,      3,      0,     -2
  5209,      4,      1,      2
  5210,      0,     -2,     -1
  5211,     -1,     -1,      0
  5212,     -3,      7,     -3
  5213,      4,     -1,     -1
  5214,     -1,     -3,      0
  5215,     -1,      2,      1
  5216,      0,      3,     -3
  5217,      0,      3,      0
  5218,      1,      9,     -2
  5219,      0,     -4,      6
  5220,      1,      3,      3
  5221,      2,      1,     -4
  5222,      4,      3,     -2
  5223,      4,     -1,      0
  5224,      3,      2,      2
  5225,      1,      6,     -4
  5226,      3,      4,      0
  5227,      3,     -1,     -1
  5228,      1,      1,     -1
  5229,      1,     -4,     -2
  5230,      1,      2,      3
  5231,     -3,     -1,     -2
  5232,      4,     -1,      2
  5233,      3,     -1,      3
  5234,      4,     -3,     -1
  5235,     -2,      3,      1
  5236,      3,      6,      1
  5237,      0,      3,      3
  5238,      2,      1,      0
  5239,      0,     -2,      3
  5240,     -3,      4,      2
  5241,     -7,      4,     -3
  5242,      0,     -1,     -3
  5243,      6,      5,      2
  5244,     -1,     -2,      5
  5245,     -1,      7,      0
  5246,      0,      4,     -3
  5247,      2,      4,     -2
  5248,      2,     -1,     -2
  5249,     -1,     -3,     -2
  5250,      2,     -4,      5
  5251,      0,      3,      0
  5252,      3,      2,     -3
  5253,      6,     -3,      1
  5254,      3,     -4,     -1
  5255,     -1,      5,      0
  5256,     -2,      3,     -5
  5257,      2,     -1,      4
  5258,      4,     -3,      3
  5259,      4,     -1,      5
  5260,     -1,      2,      3
  5261,     -7,      3,      2
  5262,     -2,     -1,      2
  5263,     -1,     -1,      8
  5264,      0,     -3,      2
  5265,     -1,      2,     -1
  5266,      0,      1,     -3
  5267,     -4,      2,     -4
  5268,      2,     -4,      2
  5269,     -1,     -4,      4
  5270,     -1,     -1,      1
  5271,     -1,     -2,     -2
  5272,      0,      5,      1
  5273,      0,     -7,      5
  5274,     -4,      4,      3
  5275,     -4,      1,     -3
  5276,     -3,     -5,      3
  5277,     -5,     -4,      0
  5278,      1,     -3,      1
  5279,     -2,      3,      2
  5280,     -3,      2,      0
  5281,      1,     -1,     -1
  5282,      2,      2,     -4
  5283,      0,     -4,      4
  5284,      1,     -3,      3
  5285,     -2,     -2,      2
  5286,     -2,     -1,      1
  5287,     -1,      1,      1
  5288,      1,     -4,      4
  5289,     -4,     -2,      5
  5290,     -1,      3,      4
  5291,      0,     -3,     -1
  5292,      0,      1,     -1
  5293,      2,     -5,      1
  5294,     -1,     -5,      5
  5295,     -2,      6,     -3
  5296,      0,     -4,     -3
  5297,     -1,      3,     -1
  5298,      1,     -3,     -1
  5299,      1,     -1,      1
  5300,      2,     -1,      3
  5301,     -2,      5,     -2
  5302,      0,      2,     -1
  5303,      3,     -4,     -4
  5304,      1,     -2,      4
  5305,      0,      1,     -1
  5306,     -1,     -4,     -2
  5307,      1,      2,     -3
  5308,      1,     -4,      0
  5309,     -2,     -3,      2
  5310,     -3,      4,     -4
  5311,     -3,     -2,      1
  5312,     -1,      4,      1
  5313,      2,     -5,      2
  5314,     -1,     -5,      3
  5315,     -2,      3,      4
  5316,     -2,     -1,      0
  5317,      1,      1,      0
  5318,     -1,      3,     -4
  5319,     -2,      3,     -8
  5320,      0,      2,     -1
  5321,      2,     -5,     -1
  5322,      4,     -3,      0
  5323,     -3,      8,     -4
  5324,      7,      4,      0
  5325,      1,      5,     -7
  5326,      6,     -5,      1
  5327,      6,     -1,      2
  5328,     -1,     -3,      1
  5329,     -1,      7,     -1
  5330,     -1,      1,     -3
  5331,     -1,     -2,     -2
  5332,      3,      1,     -6
  5333,     -3,      1,     -1
  5334,     -1,      5,     -5
  5335,      4,     -4,     -1
  5336,      5,     -6,      1
  5337,     -2,      3,      1
  5338,     -3,      1,      0
  5339,     -8,      0,      0
  5340,      1,      6,      0
  5341,     -1,     -1,      1
  5342,      3,      2,      5
  5343,     -1,      4,      4
  5344,      2,      3,     -1
  5345,     -4,      1,      3
  5346,      2,      2,      3
  5347,      2,      2,      2
  5348,     -2,      2,      3
  5349,      2,      4,      5
  5350,      2,      1,      0
  5351,      4,     -1,      4
  5352,      7,      2,      5
  5353,     -3,      1,      2
  5354,     -2,      8,     -2
  5355,      6,     -1,      2
  5356,     -1,      2,     -2
  5357,     -5,      2,      0
  5358,     -3,     -1,      0
  5359,     -3,      3,      2
  5360,      2,     -2,      2
  5361,      8,     -1,     -2
  5362,      5,      0,      4
  5363,     -1,      1,     -2
  5364,     -5,      0,     -2
  5365,      3,      0,      0
  5366,     -2,     -1,      1
  5367,      1,     -2,     -1
  5368,     -3,      3,      1
  5369,     -1,      2,      4
  5370,      3,     -1,      2
  5371,      2,     -2,      2
  5372,      2,     -3,      0
  5373,     -1,      4,      2
  5374,     -1,      4,      1
  5375,      5,     -5,     -2
  5376,      5,      0,      3
  5377,     -1,      2,      0
  5378,     -1,      0,     -1
  5379,     -4,      8,     -3
  5380,      0,     -4,      0
  5381,      2,     -5,     -1
  5382,      5,     -3,      1
  5383,     -1,      0,      1
  5384,     -1,      5,      1
  5385,      3,     -2,     -2
  5386,      5,      0,     -1
  5387,     -1,      4,      1
  5388,      2,      1,      1
  5389,     -5,      7,      0
  5390,      6,     -2,      3
  5391,      1,     -3,      1
  5392,      4,      2,      3
  5393,     -5,     -3,      3
  5394,      1,      4,      0
  5395,      3,      5,     -3
  5396,     -1,     -1,      2
  5397,      1,      0,      2
  5398,     -2,      2,     -3
  5399,      3,      3,      2
  5400,      3,     -2,      2
  5401,      4,     -1,      4
  5402,     -1,      0,      1
  5403,      2,     -1,      4
  5404,      3,      1,      2
  5405,      5,      3,     -2
  5406,      2,      0,      1
  5407,      4,      3,      0
  5408,     -5,      3,      4
  5409,     -1,     -2,     -1
  5410,      3,     -1,     -2
  5411,     -2,      0,     -2
  5412,     -2,      1,     -1
  5413,     -2,     -1,     -3
  5414,     -6,      3,     -3
  5415,      4,     -2,      3
  5416,      1,     -1,      2
  5417,     -4,     -4,      5
  5418,     -3,     -4,      2
  5419,     -5,      1,     -4
  5420,      2,      0,      2
  5421,      5,     -1,      1
  5422,     -2,     -3,      2
  5423,     -4,     -1,      0
  5424,     -2,      7,      1
  5425,      1,      3,     -1
  5426,     -1,     -1,      0
  5427,      3,     -1,      6
  5428,     -7,     -1,      3
  5429,     -1,      0,      1
  5430,      5,      0,     -1
  5431,      4,      0,     -4
  5432,      2,      2,      5
  5433,     -7,      5,     -4
  5434,     -5,      1,     -4
  5435,     -1,     -2,     -2
  5436,     -2,      0,      0
  5437,      2,      0,      2
  5438,     -1,     -3,     -2
  5439,     -2,      5,     -1
  5440,      3,      0,     -2
  5441,     -1,     -1,     -1
  5442,      4,     -1,      2
  5443,     -2,      5,      0
  5444,     -2,      4,      0
  5445,      2,     -3,     -2
  5446,      2,      2,      1
  5447,      2,     -1,      0
  5448,     -3,      4,     -2
  5449,     -3,     -1,      0
  5450,      2,      0,      3
  5451,      1,     -1,      0
  5452,      3,      1,      2
  5453,     -4,     -1,      0
  5454,     -3,      0,      0
  5455,     -1,     -1,     -2
  5456,     -2,     -1,      0
  5457,     -1,      3,      0
  5458,     -5,      0,      2
  5459,     -3,      2,     -2
  5460,      3,     -3,     -3
  5461,      4,     -2,      2
  5462,     -2,      1,      5
  5463,     -1,      3,     -6
  5464,     -8,      5,      5
  5465,      1,     -2,     -1
  5466,     -2,     -3,     -3
  5467,     -5,     -5,     -6
  5468,     -1,      0,     -6
  5469,      0,      2,      1
  5470,     -3,     -4,      5
  5471,     -1,     -1,     -1
  5472,      3,      0,     -2
  5473,     -3,     -4,     -3
  5474,      0,     -1,      3
  5475,     -2,     -2,      1
  5476,     -7,     -3,      2
  5477,     -4,      4,     -2
  5478,      2,      0,     -6
  5479,      4,      1,      2
  5480,     -1,     -1,      2
  5481,     -1,      0,     -3
  5482,      0,      1,     -2
  5483,     -5,      0,     -6
  5484,      0,     -3,     -1
  5485,     -7,      0,      3
  5486,     -4,      0,      3
  5487,     -2,      0,     -4
  5488,      0,      2,     -2
  5489,     -1,     -1,     -1
  5490,      2,      5,      5
  5491,     -7,      0,      1
  5492,      1,      4,     -2
  5493,      1,      2,      1
  5494,      5,     -4,     -1
  5495,      0,      2,      6
  5496,     -1,     -2,     -1
  5497,     -1,      2,     -3
  5498,      1,      1,      1
  5499,      5,      2,      1
  5500,      0,      2,      3
  5501,     -3,      2,     -1
  5502,      3,      4,      3
  5503,     -5,      5,     -1
  5504,      3,      0,      3
  5505,      1,     -2,      2
  5506,      1,     -1,      5
  5507,      2,      1,     -5
  5508,     -3,      6,     -3
  5509,      5,     -4,      3
  5510,      0,      3,     -2
  5511,     -1,      1,      3
  5512,     -1,      1,      4
  5513,     -5,      3,     -3
  5514,     -1,      1,      4
  5515,     -5,     -1,      0
  5516,     -2,      0,     -4
  5517,     -1,      4,      2
  5518,     -3,     -4,      0
  5519,     -1,      1,      0
  5520,      2,     -2,      5
  5521,      1,      0,      5
  5522,     -4,      7,     -1
  5523,     -3,      1,     -1
  5524,      2,      4,      4
  5525,      1,     -2,      2
  5526,      1,      1,     -3
  5527,     -3,      4,     -1
  5528,     -2,      4,     -3
  5529,      3,      2,      4
  5530,      2,     -3,      7
  5531,     -4,      1,      3
  5532,     -1,      5,     -4
  5533,      0,      1,     -1
  5534,      4,      2,      6
  5535,      2,      4,      4
  5536,     -6,      0,      1
  5537,     -1,      6,     -2
  5538,      1,     -1,     -1
  5539,      1,      4,      6
  5540,     -3,      0,      7
  5541,     -1,     -2,      2
  5542,     -1,      4,      3
  5543,      1,      1,     -2
  5544,      1,      1,      4
  5545,      0,     -3,      3
  5546,      2,     -1,      1
  5547,      4,      4,      2
  5548,      0,     -2,     -5
  5549,      4,      2,     -4
  5550,      1,      2,      3
  5551,      0,     -1,      5
  5552,      1,      2,     -3
  5553,     -1,     -1,     -6
  5554,      6,     -2,      2
  5555,      1,     -4,      4
  5556,     -4,      0,      6
  5557,     -1,      2,      4
  5558,      1,      2,     -3
  5559,      3,      0,     -1
  5560,      4,      2,      3
  5561,      3,      0,      2
  5562,     -2,      2,     -1
  5563,      2,      3,     -4
  5564,      4,      0,      2
  5565,      1,     -1,      5
  5566,      3,     -1,      4
  5567,      0,      1,     -2
  5568,      0,     -6,     -2
  5569,      0,     -4,      2
  5570,     -1,     -4,      3
  5571,      4,     -2,      1
  5572,      0,     -2,     -6
  5573,      0,      1,     -3
  5574,      5,      0,      2
  5575,     -2,     -2,      3
  5576,      1,     -1,     -1
  5577,      3,      1,     -5
  5578,      3,     -2,     -2
  5579,     -3,     -3,     -3
  5580,      0,     -2,     -2
  5581,     -1,     -2,      1
  5582,     -3,      3,     -2
  5583,      0,     -1,     -3
  5584,      1,      1,      2
  5585,     -1,     -4,     -3
  5586,     -3,     -2,      2
  5587,     -4,      1,      1
  5588,      1,     -1,      2
  5589,     -3,      1,      2
  5590,     -1,     -3,      1
  5591,      1,      2,     -1
  5592,     -7,      4,     -3
  5593,      1,     -5,     -4
  5594,     -1,      0,      2
  5595,      3,     -2,      6
  5596,     -3,      0,      3
  5597,     -3,      3,     -2
  5598,      5,     -1,     -4
  5599,      4,     -1,      2
  5600,      2,      0,      1
  5601,     -1,      0,     -1
  5602,      3,     -1,     -6
  5603,      0,     -1,     -4
  5604,      8,     -4,     -1
  5605,      4,     -4,      1
  5606,     -3,      1,     -1
  5607,      2,      1,     -3
  5608,     -1,     -1,     -1
  5609,      0,     -5,      2
  5610,     -2,     -2,     -1
  5611,      1,     -1,     -3
  5612,     -1,     -3,     -1
  5613,      0,     -8,      4
  5614,     -1,     -3,      0
  5615,     -7,      0,      0
  5616,     -5,     -2,      2
  5617,      2,      2,     -2
  5618,      0,     -5,      0
  5619,      1,     -1,      1
  5620,      1,     -2,     -3
  5621,     -3,     -2,      1
  5622,      2,     -2,      3
  5623,     -2,     -2,     -1
  5624,     -4,      4,     -2
  5625,      2,     -1,      0
  5626,      0,      4,      3
  5627,      2,     -3,     -1
  5628,      1,     -4,      3
  5629,      2,      4,      1
  5630,      2,     -2,      4
  5631,      1,      3,     -1
  5632,      2,      2,     -7
  5633,      1,     -1,      4
  5634,      0,      3,      3
  5635,      2,     -1,     -2
  5636,     -2,      2,     -3
  5637,      4,     -3,      3
  5638,     -2,      3,      5
  5639,      1,      3,      1
  5640,      1,      4,      2
  5641,     -4,      1,      0
