accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  1047,    -10,    -35,     -4
  1048,     -6,    -42,     -1
  1049,     -3,    -37,      6
  1050,     -6,    -42,     -3
  1051,     -6,    -44,      0
  1052,     -5,    -36,     -3
  1053,     -3,    -44,     -2
  1054,     -5,    -43,      2
  1055,     -7,    -44,      3
  1056,    -10,    -44,     -2
  1057,     -8,    -40,     -4
  1058,     -7,    -43,     -1
  1059,     -5,    -43,      3
  1060,     -7,    -47,      4
  1061,    -10,    -47,     14
  1062,    -13,    -44,      3
  1063,     -3,    -48,     -5
  1064,     -3,    -45,      2
  1065,    -10,    -44,      1
  1066,     -7,    -50,      2
  1067,    -11,    -40,      1
  1068,    -11,    -46,      0
  1069,    -10,    -47,      5
  1070,    -12,    -44,      6
  1071,     -9,    -46,      3
  1072,     -8,    -46,      4
  1073,     -9,    -44,      0
  1074,     -8,    -43,      4
  1075,     -9,    -46,      4
  1076,     -7,    -49,      6
  1077,     -6,    -46,      2
  1078,     -8,    -44,      7
  1079,    -10,    -42,      7
  1080,     -6,    -46,     -1
  1081,     -4,    -47,     -4
  1082,     -6,    -46,      1
  1083,     -9,    -46,      5
  1084,     -1,    -47,      1
  1085,     -5,    -41,      5
  1086,    -12,    -46,      5
  1087,     -9,    -43,      5
  1088,     -5,    -47,     -1
  1089,     -4,    -45,      4
  1090,     -4,    -48,      1
  1091,     -3,    -46,      4
  1092,     -8,    -42,      1
  1093,     -7,    -43,      5
  1094,     -5,    -49,      5
  1095,     -5,    -45,      6
  1096,     -5,    -44,      1
  1097,     -3,    -43,     -6
  1098,     -2,    -46,      2
  1099,     -3,    -42,      2
  1100,     -8,    -45,      3
  1101,     -7,    -45,      4
  1102,     -5,    -40,     -4
  1103,      1,    -48,      0
  1104,     -2,    -43,      3
  1105,     -6,    -48,      5
  1106,     -7,    -43,      7
  1107,     -6,    -42,      7
  1108,     -2,    -39,      0
  1109,      6,    -44,      6
  1110,      0,    -39,      5
  1111,     -3,    -45,      5
  1112,     -3,    -41,      7
  1113,     -2,    -42,      2
  1114,     -1,    -39,      5
  1115,      3,    -46,      4
  1116,     -1,    -41,     11
  1117,     -7,    -38,      1
  1118,     -5,    -38,      6
  1119,      1,    -42,      6
  1120,     -4,    -42,      8
  1121,     -1,    -39,      4
  1122,     -4,    -40,      7
  1123,     -1,    -38,      7
  1124,      5,    -38,      1
  1125,      0,    -41,      4
  1126,     -3,    -35,      2
  1127,     -1,    -35,     -5
  1128,      3,    -32,      3
  1129,      3,    -38,      4
  1130,      2,    -33,      8
  1131,     -4,    -35,      3
  1132,      1,    -36,      2
  1133,     -1,    -35,     -1
  1134,      2,    -38,      1
  1135,      1,    -38,      4
  1136,     -1,    -35,      4
  1137,     -1,    -34,     -2
  1138,      0,    -31,      2
  1139,      3,    -36,      0
  1140,      3,    -39,      5
  1141,     -6,    -33,      6
  1142,      1,    -37,      0
  1143,      0,    -35,      4
  1144,      9,    -39,      3
  1145,     -2,    -38,      5
  1146,      1,    -35,      6
  1147,      2,    -32,      5
  1148,     -2,    -32,      0
  1149,      3,    -35,      4
  1150,     -4,    -31,      4
  1151,     -6,    -32,      6
  1152,     -3,    -34,      3
  1153,     -1,    -31,      1
  1154,     -3,    -35,      1
  1155,      3,    -34,      0
  1156,      0,    -31,     -5
  1157,      2,    -33,      2
  1158,     -2,    -36,      0
  1159,      3,    -32,      4
  1160,      0,    -34,      2
  1161,     -4,    -32,      3
  1162,     -5,    -36,     -1
  1163,     -3,    -36,     -3
  1164,      7,    -33,      0
  1165,     -1,    -31,      0
  1166,     -4,    -30,      6
  1167,     -2,    -30,      5
  1168,      3,    -33,      2
  1169,      0,    -34,      8
  1170,      2,    -31,      4
  1171,      1,    -33,     -1
  1172,      7,    -27,      0
  1173,      3,    -32,      1
  1174,      7,    -32,     -1
  1175,      0,    -29,      3
  1176,     -1,    -30,     -1
  1177,      0,    -28,      1
  1178,     -1,    -35,     -1
  1179,      3,    -34,      4
  1180,      1,    -29,      4
  1181,     -3,    -34,      0
  1182,     -2,     -2,     -2
  1183,    -27,      3,      1
  1184,    -33,      0,      0
  1185,    -42,      3,     -4
  1186,    -31,     -1,     -2
  1187,    -24,      0,    -10
  1188,    -29,     -2,     -1
  1189,    -27,      4,     -3
  1190,    -24,      2,     -7
  1191,    -25,      2,     -4
  1192,    -22,      2,     -1
  1193,    -27,     -2,      1
  1194,    -32,      1,     -6
  1195,    -30,      3,     -5
  1196,    -27,     -2,      1
  1197,    -28,      1,     -5
  1198,    -27,     -4,      2
  1199,    -28,     -2,     -3
  1200,    -23,      3,     -5
  1201,    -23,      1,     -9
  1202,    -21,      1,     -5
  1203,    -22,     -4,      3
  1204,    -25,      2,      1
  1205,    -24,      2,     -6
  1206,    -24,      2,     -7
  1207,    -23,      0,      1
  1208,    -25,     -7,      2
  1209,    -23,     -1,     -2
  1210,    -23,      2,     -1
  1211,    -28,      0,     -2
  1212,    -20,     -2,      1
  1213,    -22,     -8,      0
  1214,    -20,     -2,     -8
  1215,    -16,     -2,     -3
  1216,    -19,     -4,     -2
  1217,    -16,     -4,     -5
  1218,    -16,     -4,     -1
  1219,    -21,      1,     -3
  1220,    -21,      1,     -2
  1221,    -22,     -1,     -4
  1222,    -16,     -4,     -5
  1223,    -18,     -1,     -1
  1224,    -21,     -1,      0
  1225,    -19,     -5,     -6
  1226,    -17,     -1,     -5
  1227,    -16,     -7,     -5
  1228,    -13,     -2,      1
  1229,    -19,      1,     -8
  1230,    -17,      0,     -5
  1231,    -16,     -1,     -3
  1232,    -14,     -7,     -2
  1233,    -15,     -2,     -1
  1234,    -18,     -4,     -4
  1235,    -12,     -1,     -3
  1236,    -14,     -5,     -2
  1237,    -14,     -7,      1
  1238,    -17,     -2,      7
  1239,    -18,     -1,     -2
  1240,    -13,     -4,     -4
  1241,    -13,     -1,      0
  1242,     -8,     -6,     -3
  1243,    -10,     -6,      0
  1244,     -9,     -4,     -2
  1245,    -13,      0,     -5
  1246,     -6,     -5,     -4
  1247,    -10,      0,     -2
  1248,    -11,     -9,      4
  1249,    -10,     -2,      1
  1250,    -12,     -1,     -4
  1251,     -8,     -4,     -1
  1252,     -6,     -4,     -3
  1253,     -6,     -4,     -1
  1254,    -11,     -4,     -7
  1255,    -11,      4,     -5
  1256,     -8,     -5,     -1
  1257,     -8,     -6,     -3
  1258,    -11,     -7,     -2
  1259,     -7,     -1,     -2
  1260,    -10,     -1,     -2
  1261,     -4,     -4,      1
  1262,     -6,     -5,      0
  1263,     -6,     -3,      1
  1264,     -6,      1,     -4
  1265,     -6,      3,     -2
  1266,     -6,      1,     -4
  1267,     -8,     -5,      1
  1268,     -4,     -1,      2
  1269,     -7,      2,     -3
  1270,     -7,     -7,     -2
  1271,     -2,      1,      1
  1272,     -3,     -7,      1
  1273,     -5,     -5,     -1
  1274,     -6,      3,      3
  1275,     -8,     -3,     -6
  1276,      1,      2,      3
  1277,     -5,     -3,      1
  1278,     -1,     -5,      3
  1279,     -6,      1,     -3
  1280,     -5,     -3,     -4
  1281,     -1,     -1,      1
  1282,      0,     -4,      4
  1283,     -6,     -9,      2
  1284,     -3,     -9,      1
  1285,     -1,      1,     -2
  1286,     -3,     -3,      1
  1287,      1,     -6,      0
  1288,     -2,     -4,      4
  1289,     -1,     -6,      2
  1290,     -6,      4,     -5
  1291,      0,      2,      6
  1292,      3,     -5,     -2
  1293,      2,     -4,      0
  1294,     -1,     -3,      0
  1295,      0,     -3,     -4
  1296,      1,     -7,     -2
  1297,      1,      1,      1
  1298,      2,     -4,      1
  1299,      1,      0,      2
  1300,      2,     -3,     -1
  1301,      6,      1,     -2
  1302,      1,     -1,      0
  1303,      2,     -5,      3
  1304,      5,      2,     -1
  1305,      4,      1,      0
  1306,      6,     -1,      3
  1307,      2,      1,     -3
  1308,      6,      3,      0
  1309,     -1,     -2,      3
  1310,      3,     -1,     -1
  1311,      2,      3,      1
  1312,      2,      0,     -1
  1313,      0,     -2,      6
  1314,      0,      5,     -1
  1315,      8,      3,     -6
  1316,      2,      1,     -2
  1317,      4,     -3,      3
  1318,      3,      1,      9
  1319,      4,      4,      3
  1320,      5,      4,     -5
  1321,      7,      6,      0
  1322,      7,      5,     10
  1323,      2,     -1,      4
  1324,     10,      8,      7
  1325,     10,      7,      2
  1326,      9,      1,      1
  1327,      7,      3,      4
  1328,      5,     -1,      7
  1329,      2,      9,      2
  1330,      5,      3,      6
  1331,      6,      0,      7
  1332,      1,     -4,      3
  1333,     -2,     13,      7
  1334,      5,     -1,      9
  1335,      9,      1,      8
  1336,      5,      2,     13
  1337,      9,      1,      9
  1338,      4,      1,      8
  1339,      8,      4,     12
  1340,      4,      2,      8
  1341,      5,      3,     10
  1342,      2,      0,      7
  1343,      8,      4,      5
  1344,      9,      2,      6
  1345,      5,      0,     13
  1346,     11,      1,     14
  1347,      2,      1,     10
  1348,      0,      1,     12
  1349,      5,      0,     13
  1350,      6,      1,     18
  1351,      6,     -5,     14
  1352,      5,     -1,     13
  1353,      4,      3,     12
  1354,      8,      4,     12
  1355,      8,      5,     14
  1356,      9,      2,     17
  1357,      6,      1,     16
  1358,      4,      3,     11
  1359,     10,      4,     12
  1360,      6,     -3,     14
  1361,      8,     -3,     16
  1362,      7,      1,     15
  1363,      5,      2,     10
  1364,     10,      1,     15
  1365,     12,      0,     15
  1366,      7,      1,     15
  1367,      4,      4,     12
  1368,      8,      1,     14
  1369,      8,      2,     12
  1370,     13,      0,     20
  1371,      8,     -5,     18
  1372,      8,      3,     20
  1373,      7,      4,     16
  1374,     14,     -3,     22
  1375,     10,      2,     15
  1376,      7,      0,     20
  1377,      8,     -3,     21
  1378,      5,      1,     13
  1379,     12,     -3,     21
  1380,      8,     -3,     16
  1381,     11,      0,     21
  1382,      7,      1,     24
  1383,      5,      4,     22
  1384,      8,      0,     17
  1385,      9,      1,     21
  1386,      7,      0,     23
  1387,      6,      0,     22
  1388,      8,      0,     16
  1389,     11,     -3,     23
  1390,     11,      2,     26
  1391,     12,     -2,     23
  1392,      8,      4,     27
  1393,      7,      1,     25
  1394,      5,     -2,     27
  1395,     11,     -3,     24
  1396,     10,     -6,     35
  1397,     10,      1,     25
  1398,      4,      2,     24
  1399,     10,     -3,     29
  1400,     11,     -5,     27
  1401,     11,     -2,     31
  1402,      2,     -1,     32
  1403,      4,     -3,     29
  1404,      9,     -5,     31
  1405,      5,     -4,     34
  1406,      8,     -6,     37
  1407,      5,     -3,     35
  1408,      7,     -1,     31
  1409,      9,     -5,     35
  1410,     10,     -5,     40
  1411,      2,     -4,     36
  1412,      4,     -2,     36
  1413,     -2,     -2,     35
  1414,      4,     -2,     42
  1415,      6,     -6,     40
  1416,      6,     -5,     42
  1417,      1,     -4,     42
  1418,      2,     -1,     40
  1419,     -1,     -3,     41
  1420,      2,     -7,     42
  1421,     -4,     -3,     47
  1422,     -7,     -2,     44
  1423,     -4,     -1,     41
  1424,     -1,     -3,     45
  1425,      3,     -8,     42
  1426,      3,     -1,     45
  1427,     -1,      0,     47
  1428,    -11,      0,     48
  1429,     -2,     -1,     45
  1430,     -7,     -2,     45
  1431,     -3,     -3,     50
  1432,     -6,      0,     49
  1433,     -6,      2,     49
  1434,     -5,     -3,     48
  1435,     -3,     -5,     52
  1436,     -7,     -2,     54
  1437,    -11,     -4,     56
  1438,     -7,      4,     51
  1439,     -6,     -2,     53
  1440,     -5,     -4,     54
  1441,     -9,     -5,     56
  1442,    -16,      2,     54
  1443,    -11,      3,     51
  1444,     -5,      1,     52
  1445,    -11,      1,     54
  1446,    -10,     -2,     58
  1447,    -12,     -1,     57
  1448,    -14,      0,     51
  1449,     -5,     -5,     60
  1450,    -10,     -2,     58
  1451,    -11,     -3,     61
